frame_num,shot_num,crane,cross_fade,cut,dia_off_screen,dia_on_screen,dolly,face,faces,face_other,handheld,mm_cut,motion,mult_motion,pan_tilt,rack_focus,text,tracking,zoom,film
71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kings
72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kings
73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kings
74,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kings
75,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
76,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
78,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
79,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
80,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
81,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
82,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
83,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
84,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
85,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
86,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
87,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
88,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
89,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
90,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
91,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
92,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
93,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
94,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
95,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
97,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
98,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
99,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
100,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
101,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
102,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
103,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
104,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
105,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
106,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
107,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
108,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
109,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
110,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
111,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
112,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
113,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
114,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
115,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
116,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
117,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
118,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
119,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
120,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
121,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
122,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
123,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
124,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
125,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
126,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
127,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
128,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
129,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
130,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
131,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
132,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
133,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
134,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
135,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
136,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
137,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
138,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
139,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
140,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
141,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
142,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
143,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
144,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
145,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
146,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,kings
147,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
148,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
149,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
150,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
151,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
152,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
153,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
154,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
155,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
156,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
157,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
158,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
159,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
160,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
161,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
162,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
163,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
164,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
165,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
166,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
167,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
168,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
169,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
170,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
171,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
172,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
173,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
174,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
175,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
176,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
177,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
178,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
179,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
180,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
181,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
182,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
183,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
184,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
185,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
186,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
187,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
188,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
189,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
190,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
191,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
192,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
193,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
194,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
195,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
196,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
197,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
198,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
199,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
200,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
201,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
202,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
203,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
204,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
205,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
206,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
207,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
208,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
209,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
210,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
211,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
212,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
213,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
214,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
215,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
216,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
217,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
218,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
219,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
220,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
221,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
222,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
223,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
224,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
225,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
226,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
227,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
228,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
229,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
230,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
231,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
232,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
233,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
234,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
235,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
236,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
237,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
238,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
239,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
240,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
241,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
242,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
243,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
244,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
245,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
246,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
247,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
248,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
249,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
250,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
251,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
252,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
253,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
254,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
255,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
256,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
257,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
258,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
259,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
260,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
261,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
262,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
263,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
264,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
265,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
266,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
267,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
268,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
269,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
270,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
271,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
272,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
273,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
274,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
275,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
276,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
277,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
278,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
279,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
280,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
281,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
282,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
283,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
284,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
285,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
286,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
287,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
288,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
289,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
290,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
291,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
292,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
293,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
294,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
295,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
296,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
297,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
298,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
299,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
300,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
301,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
302,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
303,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
304,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
305,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
306,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
307,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
308,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
309,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
310,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
311,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
312,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
313,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
314,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
315,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
316,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
317,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
318,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
319,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
320,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
321,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,kings
