frame_num,shot_num,crane,cross_fade,cut,dia_off_screen,dia_on_screen,dolly,face,faces,face_other,handheld,mm_cut,motion,mult_motion,pan_tilt,rack_focus,text,tracking,zoom,film
45,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
46,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
47,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
48,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
49,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
50,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
51,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
52,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
53,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
54,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
55,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
56,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
57,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
58,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
59,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
60,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
61,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
62,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
63,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
64,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
65,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
66,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
67,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
68,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
69,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
70,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
71,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
72,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
73,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
74,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
75,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
76,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
77,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
78,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
79,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
80,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
81,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
82,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
83,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
84,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
85,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
86,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
87,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
88,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
89,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
90,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
91,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
92,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
93,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
94,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
95,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
96,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
97,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
98,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
99,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
100,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
101,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
102,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
103,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
104,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
105,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
106,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
107,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
108,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
109,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
110,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
111,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
112,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
113,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
114,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
115,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
116,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
117,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
118,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
119,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
120,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
121,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
122,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
123,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
124,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
125,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
126,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
127,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
128,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
129,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
130,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
131,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
132,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
133,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
134,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
135,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
136,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
137,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
138,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
139,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
140,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
141,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
142,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
143,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
144,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
145,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
146,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
147,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
148,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
149,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
150,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
151,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
152,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
153,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
154,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
155,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
156,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
157,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
158,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
159,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
160,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
161,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
162,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
163,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
164,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
165,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
166,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
167,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
168,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
169,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
170,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
171,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
172,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
173,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
174,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
175,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
176,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
177,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
178,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
179,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
180,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
181,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
182,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
183,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
184,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
185,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
186,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
187,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
188,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
189,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
190,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
191,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
192,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
193,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
194,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
195,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
196,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
197,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,departed
198,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
199,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
200,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
201,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
202,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
203,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
204,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
205,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
206,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
207,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
208,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
209,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
210,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
211,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
212,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
213,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
214,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
215,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
216,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
217,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
218,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
219,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
220,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
221,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
222,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
223,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
224,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
225,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
226,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
227,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
228,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
229,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
230,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
231,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
232,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
233,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
234,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
235,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
236,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
237,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
238,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
239,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
240,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
241,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
242,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
243,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
244,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
245,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
246,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
247,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
248,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
249,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
250,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
251,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
252,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
253,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
254,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
255,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
256,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
257,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
258,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
259,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
260,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
261,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
262,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
263,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
264,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
265,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
266,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
267,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
268,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
269,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
270,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
271,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
272,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
273,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
274,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
275,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
276,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
277,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
278,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
279,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
280,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
281,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
282,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
283,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
284,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
285,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
286,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
287,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
288,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
289,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
290,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
291,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
292,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
293,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
294,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
295,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
296,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
297,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
298,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
299,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
300,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
301,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
302,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
303,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
304,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
305,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
306,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
307,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
308,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
309,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
310,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
311,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
312,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
313,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
314,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
315,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
316,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
317,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
318,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
319,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
320,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
321,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,departed
