frame,boxes
kings_01932.png,"[157.21148851513863, 189.87760639190674, 346.0930806398392, 348.2734332084656]","[11.2950983569026, 257.29297292232513, 111.19938859343529, 334.8099731206894]","[663.5621825456619, 77.91185012459755, 705.8398557901382, 126.23466461896896]","[752.6837767362595, -7.20655782520771, 835.8294330835342, 79.99650245904922]","[547.3644487857819, 166.67981886863708, 578.7541058063507, 201.4909451007843]"
kings_02358.png,"[7.431109249591827, 187.11280930042267, 138.95773440599442, 381.1406456232071]"
kings_03799.png,"[379.5828675031662, 19.43723639845848, 573.8506299257278, 244.57272958755493]"
kings_00753.png,"[1.339979350566864, 65.38204789161682, 174.0832560956478, 228.805969953537]","[540.8432956933975, 129.4679538011551, 648.7352393865585, 258.551193356514]"
kings_02479.png,"[54.104074597358704, 0.07231020927429199, 522.8288972377777, 463.8985689878464]"
kings_03348.png,"[207.99308928847313, 75.79820817708969, 445.21027076244354, 368.03617238998413]"
kings_00830.png,"[467.1836516857147, 111.36183923482895, 564.2899947166443, 251.45593214035034]","[130.771157681942, 61.315873593091965, 296.6739326119423, 233.46183001995087]"
kings_03484.png,"[370.78291726112366, 68.7661542892456, 525.930276632309, 273.88258171081543]","[611.9729393720627, 61.32316729426384, 701.9689344167709, 214.95078682899475]","[511.1069475412369, -2.0675684064626694, 580.2078264951706, 71.34382236003876]","[722.6811583042145, 90.83666610717773, 816.0409853458405, 218.37258684635162]"
kings_00089.png,"[297.4292982816696, 315.82988226413727, 317.12887048721313, 338.7932456731796]"
kings_01103.png
kings_00267.png,"[296.8272250890732, 316.24152052402496, 317.3482596874237, 339.57270300388336]"
kings_00995.png,"[149.72821706533432, 25.04884910583496, 300.2208095192909, 243.652783036232]"
kings_01827.png,"[27.463939249515533, 267.59515488147736, 106.06426876783371, 358.67040479183197]","[195.9653818011284, 283.2709711790085, 243.91912704706192, 350.1299365758896]","[544.086590886116, 267.34970474243164, 600.7548722028732, 345.39549827575684]"
kings_01965.png,"[330.09670650959015, 44.379853174090385, 437.7840735912323, 161.69049990177155]"
kings_00303.png,"[296.20728516578674, 315.5059393644333, 316.1428916454315, 339.9547675848007]"
kings_03362.png,"[220.44158118963242, 82.40162891149521, 463.3412356376648, 338.5672833919525]"
kings_04237.png,"[-13.97373041510582, 19.522616863250732, 288.0332304239273, 413.09289741516113]"
kings_02070.png,"[345.13349467515945, 115.3928627371788, 507.53380501270294, 307.0390634536743]"
kings_02193.png,"[4.643873810768127, 18.328130841255188, 482.0771242380142, 428.35032308101654]"
kings_02727.png,"[88.00827035307884, 97.26267325878143, 133.83714720606804, 147.11742854118347]","[314.18475395441055, 96.43816450238228, 379.04500764608383, 176.46523070335388]","[558.4666112661362, 94.06194218993187, 585.4587110280991, 128.92819142341614]"
kings_00377.png,"[157.52682867646217, 26.022978454828262, 317.61931478977203, 245.45019602775574]"
kings_01922.png,"[146.12089359760284, 188.48794263601303, 331.6915794610977, 356.79315996170044]","[8.97709047794342, 257.2396377325058, 114.57449546456337, 336.7666794061661]","[577.5928192138672, 150.9429178237915, 612.0704174041748, 188.07113325595856]","[530.4612489938736, 169.6547087430954, 560.5152279138565, 205.5764719247818]","[666.5736174583435, 74.12818565964699, 708.3503096103668, 125.10067927837372]","[752.5418609380722, -6.609649583697319, 836.7614554166794, 77.00028705596924]"
kings_02186.png,"[2.5414533615112305, 19.45516437292099, 467.64238381385803, 431.4951333999634]"
kings_02169.png,"[333.00045746564865, 37.25047039985657, 434.7608802318573, 156.90064656734467]","[745.7879822254181, 116.76529654860497, 812.6352097988129, 206.8978569507599]","[648.8701306581497, 137.17611384391785, 718.4882794618607, 221.7880618572235]","[595.3209936618805, 156.38914728164673, 637.7245993614197, 229.48958349227905]","[698.8031126260757, 126.32500964403152, 767.4568651914597, 219.57247191667557]"
kings_00469.png,"[270.98142117261887, 98.56155037879944, 369.9724243283272, 214.14973330497742]","[742.582049369812, 196.52628511190414, 844.6856813430786, 305.48026275634766]"
kings_02339.png,"[16.3301854878664, 153.24640256166458, 171.7454758286476, 370.9011723995209]"
kings_03988.png,"[187.4998601078987, 53.21330523490906, 430.54422998428345, 361.99071979522705]","[527.2329699993134, -0.41154566407203674, 724.7341525554657, 153.29670345783234]"
kings_04148.png,"[-1.8135113418102264, 26.515595316886902, 399.7047257423401, 417.45624017715454]"
kings_02264.png,"[451.9487769603729, 116.90979588031769, 497.7055251598358, 173.9488183259964]","[60.54042434692383, 202.45244580507278, 126.23394978046417, 269.4512308835983]","[728.5245463848114, 80.72629994153976, 761.9177205562592, 125.38698554039001]"
kings_00313.png,"[296.02691262960434, 315.6833529472351, 316.1239305138588, 339.873539686203]"
kings_01828.png,"[26.082048162817955, 268.34273076057434, 105.7189534753561, 361.27872920036316]","[196.04190078377724, 282.5386095046997, 244.91365748643875, 348.9436559677124]","[544.2228565216064, 267.6550145149231, 600.6431415081024, 345.5779547691345]"
kings_03026.png,"[4.8175908625125885, -3.5446817874908447, 374.7830797433853, 454.40561747550964]"
kings_03404.png,"[6.6779705584049225, 37.896604001522064, 381.2852462530136, 469.2705223560333]"
kings_03741.png,"[404.3450872898102, 43.36089676618576, 608.6517126560211, 278.304160118103]","[76.78688180446625, 328.04646134376526, 115.49582830071449, 376.1521244049072]","[661.1701276302338, -6.82895565032959, 831.5497148036957, 133.09907734394073]"
kings_02498.png,"[41.57259911298752, 39.41832363605499, 483.1986560821533, 477.6393891572952]"
kings_01630.png
kings_02746.png,"[133.37412655353546, 90.82955047488213, 178.71999084949493, 140.58174520730972]","[333.8572715520859, 89.42089033126831, 394.9644937515259, 168.06169033050537]","[606.3437484502792, 90.877899736166, 632.5454362630844, 121.72228533029556]"
kings_01565.png,"[261.8473732471466, 65.28654599189758, 456.84716260433197, 309.0528657436371]","[565.0895690917969, 183.17953848838806, 658.6150324344635, 323.26167941093445]"
kings_02535.png,"[3.720313996076584, 0.9100744128227234, 361.24101412296295, 440.24512457847595]"
kings_00653.png,"[212.84502652287483, 72.45200908184052, 308.4058337211609, 195.415092587471]"
kings_02284.png,"[567.4223227500916, -4.877876341342926, 820.4665389060974, 309.5837104320526]"
kings_03639.png,"[39.66055987775326, 270.90467178821564, 88.13716150820255, 321.40113031864166]","[569.2739472389221, 250.29654705524445, 601.2067325115204, 288.82039511203766]","[62.02639804780483, 240.78570318222046, 101.8253805488348, 278.7968838214874]","[739.3935760259628, 226.9561192393303, 777.4090923070908, 258.5008497238159]","[106.73465293645859, 229.33066058158875, 131.82809442281723, 260.5948827266693]","[493.50378930568695, 144.39127951860428, 502.99850594997406, 156.09661573171616]","[121.83646887540817, 259.0333753824234, 154.67564713954926, 286.57285249233246]","[108.40487411618233, 284.4383337497711, 171.16461619734764, 352.1411461830139]","[23.966588754206896, 201.75972938537598, 49.63501860201359, 226.4581959247589]","[0.3876040242612362, 242.78651356697083, 33.16718038916588, 279.12772154808044]"
kings_01454.png,"[156.4774509370327, 15.534657537937164, 358.7243502140045, 362.3162581920624]"
kings_03012.png,"[-0.4492133855819702, 16.58610439300537, 445.14934062957764, 491.10974407196045]"
kings_02516.png,"[25.23841142654419, -6.641826629638672, 465.248903632164, 452.73530292510986]"
kings_04159.png,"[-5.363073348999023, 21.244514405727386, 407.23361843824387, 443.86285734176636]"
kings_02288.png,"[88.98319701850414, 171.20678555965424, 224.06254649162292, 398.9603542089462]","[572.2928647994995, -7.219638764858246, 820.4753959178925, 300.1666305065155]"
kings_00277.png,"[296.1501472592354, 315.7525291442871, 316.72671633958817, 339.62019753456116]"
kings_02363.png
kings_04188.png,"[10.858391046524048, 24.0605810880661, 433.8078352212906, 399.5347901582718]"
kings_02208.png,"[6.475849986076355, 18.181003212928772, 464.4341094493866, 432.5523781776428]"
kings_01805.png,"[57.985844537615776, 253.41400599479675, 127.32119888067245, 329.8278908729553]","[535.5420687198639, 272.3426420688629, 604.5166079998016, 342.2259292602539]","[452.2817293405533, 289.3167371749878, 486.1890174150467, 337.65579867362976]","[208.04870012402534, 272.9766812324524, 258.4747605919838, 338.4231188297272]"
kings_04279.png,"[457.1470284461975, 75.65297520160675, 692.5811636447906, 359.9940975904465]"
kings_00732.png,"[516.562714099884, 90.39847421646118, 617.7920470237732, 213.84294199943542]"
kings_00588.png,"[475.61420345306396, 179.83403742313385, 503.9889132976532, 212.5448626279831]","[258.77933490276337, 56.7244530916214, 371.6724361181259, 254.99232304096222]"
kings_02408.png,"[58.16035693883896, 1.9606522917747498, 509.81316208839417, 462.26258611679077]"
kings_01540.png,"[405.4394881725311, -5.717549443244934, 631.7271807193756, 286.8528907299042]"
kings_02251.png,"[604.9929014444351, 206.24022722244263, 653.5594602823257, 258.9283289909363]","[422.4966421723366, 129.9336252808571, 470.26899683475494, 165.09390896558762]","[116.02560740709305, 183.86658519506454, 155.74273890256882, 226.40692633390427]","[204.4879523217678, 181.04845291376114, 251.8135496377945, 223.650819003582]","[202.76554349064827, 105.37599697709084, 239.47382336854935, 140.83356308937073]","[150.3005505502224, 217.23600882291794, 221.93498027324677, 285.37115824222565]","[819.2099121809006, 144.4379763007164, 849.6882132291794, 192.70675045251846]"
kings_01294.png,"[190.1974183022976, 269.7266535758972, 290.29222655296326, 389.1366219520569]"
kings_02343.png,"[13.693022951483727, 149.9770152568817, 171.65049201250076, 376.0621497631073]"
kings_03200.png,"[273.9398412704468, 108.384470641613, 532.6132992506027, 401.59944891929626]"
kings_03142.png,"[6.0071664452552795, -7.524649381637573, 373.3483710885048, 414.8255788087845]"
kings_01012.png,"[148.06633114814758, 23.402908623218536, 299.53085339069366, 231.9980896115303]"
kings_01721.png
kings_03581.png,"[4.427411496639252, -7.122498631477356, 354.07602244615555, 421.3759207725525]"
kings_00775.png,"[113.43149554729462, 71.14501202106476, 284.37329936027527, 251.9545534849167]","[445.88630509376526, 125.23430216312408, 544.9593119621277, 254.46227610111237]"
kings_02747.png,"[134.58959871530533, 90.29664018750191, 178.97048139572144, 139.3237384557724]","[333.1507976055145, 90.45747911930084, 396.47059297561646, 167.07721161842346]","[606.9842020273209, 90.76605823636055, 633.3065284490585, 121.69665765762329]"
kings_01732.png
kings_03013.png,"[0.19162195920944214, 16.761552095413208, 438.25593852996826, 485.2040684223175]"
kings_01353.png,"[143.676421970129, 14.903552949428558, 358.1120456457138, 386.9948949813843]"
kings_03250.png,"[265.19216775894165, 82.55700469017029, 508.75907588005066, 367.8520064353943]"
kings_01009.png,"[149.67171543836594, 23.38045769929886, 301.13292902708054, 234.68732851743698]"
kings_03690.png,"[411.94781386852264, 21.69925245642662, 620.4743472337723, 258.6153266429901]","[77.951038017869, 325.6069177389145, 117.94532653689384, 374.4372214078903]","[673.6302125453949, -5.121873438358307, 839.2009513378143, 145.68280595541]"
kings_01526.png,"[278.2911282777786, 59.92205727100372, 491.1441082954407, 326.86761689186096]"
kings_01590.png,"[326.19621086120605, 152.46724438667297, 501.1193941831589, 432.8794550895691]","[306.6721754670143, 7.1178261041641235, 539.6753408908844, 370.9314583539963]"
kings_01390.png,"[143.7472017109394, 17.689575850963593, 361.1740266084671, 389.38483572006226]"
kings_00430.png,"[341.9319903254509, 84.85197061300278, 440.2673964500427, 199.65784710645676]"
kings_03551.png,"[-8.901513189077377, 24.519215285778046, 424.46786177158356, 440.124493598938]"
kings_02695.png,"[135.52210462093353, 29.761919140815735, 332.35885858535767, 337.20851814746857]"
kings_01944.png,"[161.67034494876862, 189.50832003355026, 352.46071219444275, 354.33193469047546]","[12.081530377268791, 257.3067055940628, 108.97331357002258, 335.42754447460175]","[662.3839454650879, 77.94190815091133, 704.2107255458832, 126.3172315955162]","[753.3211252689362, -6.346848413348198, 836.6633665561676, 78.28375053405762]"
kings_00563.png,"[223.61274772882462, 61.6755228638649, 342.20467430353165, 223.14681285619736]","[521.0596836805344, 102.46652960777283, 554.1053982973099, 141.28622841835022]"
kings_01780.png,"[528.2736179828644, 269.4013431072235, 579.8227500915527, 327.4517397880554]","[218.41627782583237, 274.6655434370041, 271.0319672226906, 331.2118991613388]","[103.54732489585876, 327.4138467311859, 156.01170700788498, 390.4774663448334]"
kings_03049.png,"[-6.783771127462387, -21.155907332897186, 334.83663308620453, 385.961012840271]"
kings_00627.png,"[266.324567258358, 50.76966604590416, 384.397086083889, 243.0379753112793]","[237.1803154349327, 372.6683564186096, 291.0422983765602, 423.64466071128845]"
kings_01473.png,"[372.59458339214325, 91.78859382867813, 557.5469073057175, 332.1552083492279]"
kings_03585.png,"[-2.7099910974502563, -18.97097373008728, 340.49949592351913, 398.22243678569794]"
kings_03999.png,"[196.00875061750412, 79.0464408993721, 372.3982784152031, 306.05845952033997]","[5.666591435670853, -7.241989970207214, 199.9820111989975, 247.70526027679443]","[369.48979353904724, 174.43669855594635, 536.0926287174225, 383.9066678285599]","[527.1914845705032, 252.46004116535187, 641.9706202745438, 391.51023733615875]"
kings_00590.png,"[475.47676706314087, 192.6239697933197, 505.08677554130554, 225.45998454093933]","[251.14800119400024, 46.133514642715454, 369.3853418827057, 253.50574707984924]"
kings_02004.png,"[315.54346537590027, 52.725571021437645, 383.56531596183777, 157.5579486489296]"
kings_03377.png,"[-5.721756875514984, -1.8042935729026794, 295.8109338879585, 466.16317772865295]"
kings_01770.png,"[221.55769193172455, 304.3052361011505, 273.37884628772736, 357.6266932487488]","[478.44473135471344, 291.70539581775665, 525.840942978859, 340.72784292697906]","[327.70075756311417, 266.3366780281067, 374.60250359773636, 320.62409472465515]"
kings_03379.png,"[-5.906392484903336, 0.4717685580253601, 298.1016676425934, 463.3726532459259]"
kings_00827.png,"[144.93147072196007, 65.92051392793655, 296.121005654335, 238.27560156583786]","[467.18543326854706, 112.47405743598938, 564.5521928071976, 250.34201872348785]"
kings_02356.png,"[8.693443402647972, 182.77094876766205, 141.0894491672516, 379.07721197605133]"
kings_00802.png,"[469.7906163930893, 116.6732919216156, 566.8260015249252, 257.36126589775085]","[201.34011179208755, 102.36241629719734, 323.51373249292374, 240.95496833324432]"
kings_01025.png,"[157.8827252984047, 23.221014827489853, 310.6322777867317, 255.67528128623962]"
kings_01421.png,"[155.22387835383415, 19.388865768909454, 360.0309121608734, 365.7773473262787]"
kings_00765.png,"[60.40017560124397, 50.61572906374931, 261.2724310159683, 268.2902218103409]","[496.2737942934036, 131.6366760134697, 594.9765373468399, 265.07851457595825]"
kings_00921.png,"[398.04286527633667, 114.52996945381165, 549.1519362926483, 315.7914193868637]"
kings_03778.png,"[394.89071077108383, 31.366547644138336, 594.5364354848862, 268.7854812145233]","[74.86820617318153, 327.16477823257446, 113.66929867863655, 372.9751477241516]"
kings_03505.png,"[-10.142678320407867, 17.287823975086212, 455.4058620929718, 486.7792799472809]"
kings_01853.png,"[606.950555562973, 277.5095170736313, 671.5405685901642, 358.50806295871735]","[205.45470279455185, 275.98111629486084, 265.4384588599205, 356.68318462371826]","[545.5051380395889, 277.43649458885193, 578.035720705986, 329.8199133872986]"
kings_02511.png,"[24.739110112190247, -4.160728871822357, 489.8555657863617, 453.58137226104736]"
kings_03610.png,"[36.168333023786545, 279.9439607858658, 83.51878342032433, 332.0051461458206]","[569.2170892953873, 251.83087396621704, 598.3744739294052, 286.37481141090393]","[55.19113917648792, 248.1609171628952, 94.1514161080122, 284.7947279214859]","[735.6192164421082, 223.57266813516617, 770.5301973819733, 253.82325100898743]","[161.3583261668682, 243.52596950531006, 199.41545513272285, 282.3192286491394]","[264.46548557281494, 246.24538040161133, 286.7508980035782, 271.3864834308624]","[99.2076181769371, 236.2564144730568, 125.95744812488556, 266.0827660560608]","[113.4164029955864, 261.5932080745697, 151.88469582796097, 295.27643179893494]","[287.870571911335, 262.5580849647522, 319.8235654234886, 301.3725414276123]"
kings_02949.png,"[2.5897724330425262, 69.7753489613533, 401.17575323581696, 474.7067229747772]"
kings_01102.png
kings_04103.png,"[189.97143724560738, -1.920522689819336, 401.65260660648346, 272.24879264831543]","[4.515415325760841, 66.15083533525467, 185.72754150629044, 288.3282697200775]"
kings_03247.png,"[264.2720056772232, 75.76824986934662, 509.7137497663498, 372.66522240638733]"
kings_04285.png,"[460.8062468767166, 76.18269449472427, 695.1246021986008, 361.1073272228241]"
kings_03482.png,"[375.07136529684067, 69.98321232199669, 530.9598885774612, 273.5171558856964]","[612.7166229486465, 60.536473244428635, 702.5387355089188, 216.0124477148056]","[511.13983047008514, -2.5869383364915848, 580.3498440980911, 71.30164140462875]","[722.5686131715775, 94.63792377710342, 816.8336879014969, 220.29859405755997]"
kings_00404.png,"[288.06473898887634, 45.490593403577805, 375.52019691467285, 148.21521604061127]"
kings_03558.png,"[-11.889787524938583, 24.37134689092636, 405.14903926849365, 442.67740297317505]"
kings_01647.png,"[410.25678634643555, 175.84387004375458, 451.76206707954407, 222.53062331676483]"
kings_01344.png,"[148.28937259316444, 16.113395631313324, 358.5352988243103, 381.38330364227295]"
kings_03521.png,"[-14.125737607479095, 19.57155019044876, 447.11569905281067, 470.89462447166443]"
kings_01692.png
kings_00926.png,"[392.6118881702423, 112.95302709937096, 549.0434124469757, 320.0857284069061]"
kings_01747.png
kings_03091.png,"[44.91042000055313, -19.299418210983276, 296.4866119027138, 235.2062497138977]","[486.5356116294861, 297.5355417728424, 551.2178597450256, 367.11380410194397]","[595.1070510149002, 313.4141001701355, 628.9561067819595, 353.83243012428284]"
kings_00540.png,"[656.5806175470352, 69.72132286429405, 701.1732286214828, 128.15815037488937]"
kings_02574.png,"[669.4926136732101, 388.29439890384674, 679.6855071783066, 403.03981244564056]","[577.0126849412918, 420.4934968948364, 591.6954725980759, 434.2693610191345]","[175.84203466773033, 424.39215111732483, 193.85106292366982, 442.6305637359619]"
kings_01967.png,"[330.08805310726166, 45.79723869264126, 435.14259707927704, 163.13223099708557]"
kings_03870.png,"[-8.86837574839592, 19.44683074951172, 399.38312458992004, 447.53677439689636]"
kings_02135.png,"[333.23509192466736, 40.0691404491663, 438.72759985923767, 146.4846144914627]","[738.1978794336319, 121.32202923297882, 802.998933672905, 212.82663881778717]","[543.4945454597473, 243.52257907390594, 655.3766238689423, 376.32526433467865]","[810.6730253696442, 69.16037741303444, 852.139009475708, 146.4521917104721]","[558.3969259262085, 143.57321685552597, 598.8111653327942, 210.0056431889534]"
kings_02145.png,"[330.7807579636574, 41.686361983418465, 435.9641612768173, 148.39982360601425]","[745.9897592067719, 119.47490653395653, 811.9241037368774, 206.3362419605255]","[809.4811464548111, 69.89862960577011, 851.5882967710495, 147.6894000172615]","[267.1994771361351, 303.8423994779587, 331.41953176259995, 343.5292509794235]"
kings_03059.png,"[-2.3871046602725983, -14.818079888820648, 337.575434923172, 404.44649958610535]"
kings_02096.png,"[349.1920676231384, 112.67991217970848, 524.0679626464844, 310.6934071779251]"
kings_00417.png,"[331.0436941385269, 59.442211508750916, 430.61849653720856, 181.5548950433731]"
kings_00165.png,"[300.5115129351616, 317.57350420951843, 319.35862320661545, 339.76578664779663]"
kings_04127.png,"[187.01692390441895, -3.473183572292328, 402.22393476963043, 271.9494659900665]","[4.934933543205261, 61.42981630563736, 185.4406303167343, 287.76665472984314]"
kings_02290.png,"[81.1687293201685, 161.7603313922882, 224.51662105321884, 397.5134377479553]"
kings_01601.png,"[276.7881850004196, 37.38315308094025, 477.62433791160583, 387.29279708862305]","[764.4132090806961, 50.05299936234951, 830.3773823976517, 137.32526433467865]"
kings_01307.png,"[149.1961600780487, 16.55410897731781, 367.512491106987, 386.00041592121124]"
kings_03766.png,"[406.3049302101135, 36.68774425983429, 615.3551471233368, 270.18174064159393]","[79.05869896709919, 326.46566557884216, 115.9956131875515, 370.4548890590668]"
kings_03854.png,"[-4.080015569925308, 19.27578490972519, 414.6347461938858, 482.3457922935486]"
kings_00959.png,"[370.08278065919876, 89.66762256622314, 555.6871384382248, 334.26929903030396]"
kings_03413.png,"[-5.962754130363464, 77.88543182611465, 339.2014092206955, 492.56079173088074]"
kings_02564.png,"[669.4437474012375, 388.2810935974121, 679.6012128591537, 403.0716938972473]","[577.0906673669815, 420.512557387352, 591.7007664442062, 434.2238608598709]","[620.8170728683472, 440.67408537864685, 635.0515124797821, 456.04356622695923]","[176.29544749855995, 425.2355707883835, 193.7333257496357, 442.3334308862686]"
kings_00067.png
kings_01389.png,"[143.53660589456558, 16.88323724269867, 360.91414457559586, 391.09216010570526]"
kings_00988.png,"[146.73895013332367, 23.480717599391937, 298.7442082166672, 242.8780267238617]"
kings_02141.png,"[331.05893939733505, 39.79808756709099, 436.59662318229675, 148.32439363002777]","[745.2594629526138, 124.43836277723312, 810.7496334314346, 212.24267262220383]","[268.7078669667244, 299.8174160718918, 320.51069647073746, 342.1796313524246]","[559.1735433340073, 141.70877873897552, 599.2530487775803, 210.4315127134323]","[639.898843050003, 134.98833113908768, 711.8044424057007, 219.34511357545853]","[536.9872378110886, 242.98361444473267, 656.2952588796616, 372.5290353298187]"
kings_01280.png,"[270.1148083806038, 268.347460269928, 378.26492887735367, 390.5448760986328]"
kings_04061.png,"[187.03985542058945, -2.863119602203369, 400.9710493683815, 274.9976632595062]","[6.075668305158615, 73.10421839356422, 187.56902369856834, 283.41875410079956]"
kings_01346.png,"[148.37860444188118, 17.144898772239685, 359.0354654788971, 381.06044340133667]"
kings_00543.png,"[630.7039922475815, 76.3062315583229, 673.4184077978134, 129.20258843898773]"
kings_04033.png,"[184.93104672431946, 75.5725023150444, 372.8946019411087, 308.7946231365204]","[10.41585223376751, 1.6326351761817932, 183.19537782669067, 266.1252746582031]","[369.0337846875191, 165.8739218711853, 530.3191295862198, 379.6223306655884]","[534.312878370285, 190.2889739871025, 798.555513381958, 469.26083540916443]"
kings_03837.png,"[-17.425496250391006, 19.53274542093277, 393.1310923099518, 449.97235774993896]"
kings_00476.png,"[205.02663934230804, 120.92406666278839, 304.5485541820526, 242.43165791034698]","[683.5784692764282, 201.8053292632103, 787.6265716552734, 310.4294663667679]"
kings_00570.png,"[501.34758949279785, 115.55959218740463, 534.1031606197357, 154.5282135605812]"
kings_03531.png,"[2.4149609804153442, 1.0776016116142273, 358.6170480251312, 450.31168580055237]"
kings_00809.png,"[469.08801102638245, 115.36562532186508, 566.7444050312042, 253.38118433952332]","[177.4167121052742, 92.46073973178864, 317.82554572820663, 236.22694051265717]"
kings_03717.png,"[403.6948350071907, 41.67503324151039, 604.6113882064819, 277.8328046798706]","[661.972145318985, -3.312715023756027, 824.9237537384033, 138.6213208436966]","[77.30917826294899, 326.8034266233444, 116.53114426136017, 373.63468635082245]"
kings_02714.png,"[61.87607699632645, 103.13873249292374, 111.39956215023994, 154.43707078695297]","[320.9352222084999, 100.75548714399338, 384.9688214659691, 181.8269985318184]","[545.6069936752319, 98.40447226166725, 577.5311255455017, 133.42461574077606]"
kings_03189.png,"[-2.3723302483558655, 91.04653096199036, 322.5409119129181, 481.15344309806824]","[577.0401722192764, 124.17722833156586, 851.9584587812424, 351.6319261789322]"
kings_00047.png
kings_02134.png,"[333.1248628497124, 37.20335693657398, 439.6745365858078, 146.57834994792938]","[738.0227752923965, 123.10203421115875, 801.6170362234116, 213.11932706832886]","[545.1292240619659, 244.2224040031433, 654.9693031311035, 376.4790303707123]","[810.8467551469803, 69.88270312547684, 851.9187549352646, 145.87983560562134]","[558.0125621557236, 143.16133642196655, 598.4137705564499, 209.7246220111847]"
kings_04039.png,"[192.9548631310463, 68.49781161546707, 372.8527347445488, 309.3892307281494]","[5.310383036732674, 6.721131384372711, 198.78005361557007, 275.1821711063385]","[366.96679228544235, 160.15312445163727, 534.466094493866, 377.93192994594574]","[536.5030544996262, 214.6703497171402, 733.4151948690414, 448.7332547903061]"
kings_02522.png,"[1.3093361258506775, 20.660035371780396, 447.15804982185364, 444.6358757019043]"
kings_02313.png,"[30.04392570257187, 151.85403215885162, 206.05028593540192, 389.5460094213486]"
kings_00895.png,"[427.3128968477249, 109.20046770572662, 547.3971790075302, 281.35261380672455]"
kings_03140.png,"[6.885754019021988, -7.142385363578796, 378.78293681144714, 408.8327206373215]"
kings_02901.png,"[14.888382315635681, 51.75106060504913, 429.16100907325745, 475.1244868040085]"
